scene,tag,time_ms,control_source,lf_t,lf_r,rf_t,rf_r,lr_t,lr_r,rr_t,rr_r,dm3_online,dm3_err,dm3_rx_count,dm3_pos_deg_x100,dm3_vel_mrad_s,dm3_torque_x100,dm3_tmos,dm3_trotor,dm3_target_deg_x100,stick_x,zdt42_cmd_x10,disc_cmd
slope_sand_demo,LOG,1213647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,4542,0,0,0,0
slope_sand_demo,LOG,1213897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1214147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1214397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1214647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1214897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215305,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215509,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215764,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215815,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215866,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1215917,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
