scene,tag,time_ms,control_source,lf_t,lf_r,rf_t,rf_r,lr_t,lr_r,rr_t,rr_r,dm3_online,dm3_err,dm3_rx_count,dm3_pos_deg_x100,dm3_vel_mrad_s,dm3_torque_x100,dm3_tmos,dm3_trotor,dm3_target_deg_x100,stick_x,zdt42_cmd_x10,disc_cmd
flat_sand_demo,LOG,883754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,883805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,883856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,883907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,883958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884060,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,998,0
flat_sand_demo,LOG,884213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,884978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
